kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
160909,Buay Pemaca,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160910,Kisam Tinggi,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160911,Kisam Ilir,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160912,Buay Pematang Ribu Ranau Tengah,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160913,Warkuk Ranau Selatan,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160914,Runjung Agung,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160915,Sungai Are,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160916,Sindang Danau,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160917,Buana Pemaca,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160918,Tiga Dihaji,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
160919,Buay Rawan,1609,KABUPATEN OGAN KOMERING ULU SELATAN,16,SUMATERA SELATAN
161001,Muara Kuang,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161002,Tanjung Batu,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161003,Tanjung Raja,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161004,Indralaya,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161005,Pemulutan,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161006,Rantau Alai,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161007,Indralaya Utara,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161008,Indralaya Selatan,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161009,Pemulutan Selatan,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161010,Pemulutan Barat,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161011,Rantau Panjang,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161012,Sungai Pinang,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161013,Kandis,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161014,Rambang Kuang,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161015,Lubuk Keliat,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161016,Payaraman,1610,KABUPATEN OGAN ILIR,16,SUMATERA SELATAN
161101,Muara Pinang,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161102,Pendopo,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161103,Ulu Musi,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161104,Tebing Tinggi,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161105,Lintang Kanan,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161106,Talang Padang,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161107,Pasemah Air Keruh,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161108,Sikap Dalam,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161109,Saling,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161110,Pendopo Barat,1611,KABUPATEN EMPAT LAWANG,16,SUMATERA SELATAN
161201,Talang Ubi,1612,KABUPATEN PENUKAL ABAB LEMATANG ILIR,16,SUMATERA SELATAN
161202,Penukal Utara,1612,KABUPATEN PENUKAL ABAB LEMATANG ILIR,16,SUMATERA SELATAN
161203,Penukal,1612,KABUPATEN PENUKAL ABAB LEMATANG ILIR,16,SUMATERA SELATAN
161204,Abab,1612,KABUPATEN PENUKAL ABAB LEMATANG ILIR,16,SUMATERA SELATAN
161205,Tanah Abang,1612,KABUPATEN PENUKAL ABAB LEMATANG ILIR,16,SUMATERA SELATAN
161301,Rupit,1613,KABUPATEN MUSI RAWAS UTARA,16,SUMATERA SELATAN
161302,Rawas Ulu,1613,KABUPATEN MUSI RAWAS UTARA,16,SUMATERA SELATAN
161303,Nibung,1613,KABUPATEN MUSI RAWAS UTARA,16,SUMATERA SELATAN
161304,Rawas Ilir,1613,KABUPATEN MUSI RAWAS UTARA,16,SUMATERA SELATAN
161305,Karang Dapo,1613,KABUPATEN MUSI RAWAS UTARA,16,SUMATERA SELATAN
161306,Karang Jaya,1613,KABUPATEN MUSI RAWAS UTARA,16,SUMATERA SELATAN
161307,Ulu Rawas,1613,KABUPATEN MUSI RAWAS UTARA,16,SUMATERA SELATAN
167101,Ilir Barat II,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167102,Seberang Ulu I,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167103,Seberang Ulu II,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167104,Ilir Barat I,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167105,Ilir Timur I,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167106,Ilir Timur II,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167107,Sukarami,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167108,Sako,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167109,Kemuning,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167110,Kalidoni,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167111,Bukit Kecil,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167112,Gandus,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167113,Kertapati,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167114,Plaju,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167115,Alang-alang Lebar,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167116,Sematang Borang,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167117,Jakabaring,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167118,Ilir Timur Tiga,1671,KOTA PALEMBANG,16,SUMATERA SELATAN
167201,Pagar Alam Utara,1672,KOTA PAGAR ALAM,16,SUMATERA SELATAN
167202,Pagar Alam Selatan,1672,KOTA PAGAR ALAM,16,SUMATERA SELATAN
167203,Dempo Utara,1672,KOTA PAGAR ALAM,16,SUMATERA SELATAN
167204,Dempo Selatan,1672,KOTA PAGAR ALAM,16,SUMATERA SELATAN
167205,Dempo Tengah,1672,KOTA PAGAR ALAM,16,SUMATERA SELATAN
167301,Lubuk Linggau Timur I,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167302,Lubuk Linggau Barat I,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167303,Lubuk Linggau Selatan I,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167304,Lubuk Linggau Utara I,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167305,Lubuk Linggau Timur II,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167306,Lubuk Linggau Barat II,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167307,Lubuk Linggau Selatan II,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167308,Lubuk Linggau Utara II,1673,KOTA LUBUK LINGGAU,16,SUMATERA SELATAN
167401,Prabumulih Barat,1674,KOTA PRABUMULIH,16,SUMATERA SELATAN
167402,Prabumulih Timur,1674,KOTA PRABUMULIH,16,SUMATERA SELATAN
167403,Cambai,1674,KOTA PRABUMULIH,16,SUMATERA SELATAN
167404,Rambang Kpk Tengah,1674,KOTA PRABUMULIH,16,SUMATERA SELATAN
167405,Prabumulih Utara,1674,KOTA PRABUMULIH,16,SUMATERA SELATAN
167406,Prabumulih Selatan,1674,KOTA PRABUMULIH,16,SUMATERA SELATAN
170101,Kedurang,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170102,Seginim,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170103,Pino,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170104,Manna,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170105,Kota Manna,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170106,Pino Raya,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170107,Kedurang Ilir,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170108,Air Nipis,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170109,Ulu Manna,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170110,Bunga Mas,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170111,Pasar Manna,1701,KABUPATEN BENGKULU SELATAN,17,BENGKULU
170206,Kota Padang,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170207,Padang Ulak Tanding,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170208,Sindang Kelingi,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170209,Curup,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170210,Bermani Ulu,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170211,Selupu Rejang,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170216,Curup Utara,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170217,Curup Timur,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170218,Curup Selatan,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170219,Curup Tengah,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170220,Binduriang,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170221,Sindang Beliti Ulu,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170222,Sindang Dataran,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170223,Sindang Beliti Ilir,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170224,Bermani Ulu Raya,1702,KABUPATEN REJANG LEBONG,17,BENGKULU
170301,Enggano,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170306,Kerkap,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170307,Kota Arga Makmur,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170308,Giri Mulya,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170309,Padang Jaya,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170310,Lais,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170311,Batik Nau,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170312,Ketahun,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170313,Napal Putih,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170314,Putri Hijau,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170315,Air Besi,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170316,Air Napal,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170319,Hulu Palik,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170320,Air Padang,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170321,Arma Jaya,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170322,Tanjung Agung Palik,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170323,Ulok Kupai,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170324,Pinang Raya,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170325,Marga Sakti Sebelat,1703,KABUPATEN BENGKULU UTARA,17,BENGKULU
170401,Kinal,1704,KABUPATEN KAUR,17,BENGKULU
170402,Tanjung Kemuning,1704,KABUPATEN KAUR,17,BENGKULU
170403,Kaur Utara,1704,KABUPATEN KAUR,17,BENGKULU
170404,Kaur Tengah,1704,KABUPATEN KAUR,17,BENGKULU
170405,Kaur Selatan,1704,KABUPATEN KAUR,17,BENGKULU
170406,Maje,1704,KABUPATEN KAUR,17,BENGKULU
170407,Nasal,1704,KABUPATEN KAUR,17,BENGKULU
170408,Semidang Gumay,1704,KABUPATEN KAUR,17,BENGKULU
170409,Kelam Tengah,1704,KABUPATEN KAUR,17,BENGKULU
170410,Luas,1704,KABUPATEN KAUR,17,BENGKULU
170411,Muara Sahung,1704,KABUPATEN KAUR,17,BENGKULU
170412,Tetap,1704,KABUPATEN KAUR,17,BENGKULU
170413,Lungkang Kule,1704,KABUPATEN KAUR,17,BENGKULU
170414,Padang Guci Hilir,1704,KABUPATEN KAUR,17,BENGKULU
170415,Padang Guci Hulu,1704,KABUPATEN KAUR,17,BENGKULU
170501,Sukaraja,1705,KABUPATEN SELUMA,17,BENGKULU
170502,Seluma,1705,KABUPATEN SELUMA,17,BENGKULU
170503,Talo,1705,KABUPATEN SELUMA,17,BENGKULU
170504,Semidang Alas,1705,KABUPATEN SELUMA,17,BENGKULU
170505,Semidang Alas Maras,1705,KABUPATEN SELUMA,17,BENGKULU
170506,Air Periukan,1705,KABUPATEN SELUMA,17,BENGKULU
170507,Lubuk Sandi,1705,KABUPATEN SELUMA,17,BENGKULU
170508,Seluma Barat,1705,KABUPATEN SELUMA,17,BENGKULU
170509,Seluma Timur,1705,KABUPATEN SELUMA,17,BENGKULU
170510,Seluma Utara,1705,KABUPATEN SELUMA,17,BENGKULU
170511,Seluma Selatan,1705,KABUPATEN SELUMA,17,BENGKULU
170512,Talo Kecil,1705,KABUPATEN SELUMA,17,BENGKULU
170513,Ulu Talo,1705,KABUPATEN SELUMA,17,BENGKULU
170514,Ilir Talo,1705,KABUPATEN SELUMA,17,BENGKULU
170601,Lubuk Pinang,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170602,Kota Mukomuko,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170603,Teras Terunjam,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170604,Pondok Suguh,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170605,Ipuh,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170606,Malin Deman,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170607,Air Rami,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170608,Teramang Jaya,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170609,Selagan Raya,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170610,Penarik,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170611,XIV Koto,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170612,V Koto,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170613,Air Majunto,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170614,Air Dikit,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170615,Sungai Rumbai,1706,KABUPATEN MUKO MUKO,17,BENGKULU
170701,Lebong Utara,1707,KABUPATEN LEBONG,17,BENGKULU
170702,Lebong Atas,1707,KABUPATEN LEBONG,17,BENGKULU
170703,Lebong Tengah,1707,KABUPATEN LEBONG,17,BENGKULU
170704,Lebong Selatan,1707,KABUPATEN LEBONG,17,BENGKULU
170705,Rimbo Pengadang,1707,KABUPATEN LEBONG,17,BENGKULU
170706,Topos,1707,KABUPATEN LEBONG,17,BENGKULU
170707,Bingin Kuning,1707,KABUPATEN LEBONG,17,BENGKULU
170708,Lebong Sakti,1707,KABUPATEN LEBONG,17,BENGKULU
170709,Pelabai,1707,KABUPATEN LEBONG,17,BENGKULU
170710,Amen,1707,KABUPATEN LEBONG,17,BENGKULU
170711,Uram Jaya,1707,KABUPATEN LEBONG,17,BENGKULU
170712,Pinang Belapis,1707,KABUPATEN LEBONG,17,BENGKULU
170801,Bermani Ilir,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170802,Ujan Mas,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170803,Tebat Karai,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170804,Kepahiang,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170805,Merigi,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170806,Kebawetan,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170807,Seberang Musi,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170808,Muara Kemumu,1708,KABUPATEN KEPAHIANG,17,BENGKULU
170901,Karang Tinggi,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170902,Talang Empat,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170903,Pondok Kelapa,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170904,Pematang Tiga,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170905,Pagar Jati,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170906,Taba Penanjung,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170907,Merigi Kelindang,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170908,Merigi Sakti,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170909,Pondok Kubang,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170910,Bang Haji,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
170911,Semidang Lagan,1709,KABUPATEN BENGKULU TENGAH,17,BENGKULU
177101,Selebar,1771,KOTA BENGKULU,17,BENGKULU
177102,Gading Cempaka,1771,KOTA BENGKULU,17,BENGKULU
177103,Teluk Segara,1771,KOTA BENGKULU,17,BENGKULU
177104,Muara Bangka Hulu,1771,KOTA BENGKULU,17,BENGKULU
177105,Kampung Melayu,1771,KOTA BENGKULU,17,BENGKULU
177106,Ratu Agung,1771,KOTA BENGKULU,17,BENGKULU
177107,Ratu Samban,1771,KOTA BENGKULU,17,BENGKULU
177108,Sungai Serut,1771,KOTA BENGKULU,17,BENGKULU
177109,Singaran Pati,1771,KOTA BENGKULU,17,BENGKULU
180104,Natar,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180105,Tanjung Bintang,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180106,Kalianda,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180107,Sidomulyo,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180108,Katibung,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180109,Penengahan,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180110,Palas,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180113,Jati Agung,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180114,Ketapang,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180115,Sragi,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180116,Raja Basa,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180117,Candipuro,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180118,Merbau Mataram,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180121,Bakauheni,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180122,Tanjung Sari,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180123,Way Sulan,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180124,Way Panji,1801,KABUPATEN LAMPUNG SELATAN,18,LAMPUNG
180201,Kalirejo,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180202,Bangun Rejo,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180203,Padang Ratu,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180204,Gunung Sugih,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180205,Trimurjo,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180206,Punggur,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180207,Terbanggi Besar,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180208,Seputih Raman,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180209,Rumbia,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180210,Seputih Banyak,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180211,Seputih Mataram,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180212,Seputih Surabaya,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180213,Terusan Nunyai,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180214,Bumi Ratu Nuban,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180215,Bekri,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180216,Seputih Agung,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180217,Way Pangubuan,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180218,Bandar Mataram,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180219,Pubian,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180220,Selagai Lingga,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180221,Anak Tuha,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180222,Sendang Agung,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180223,Kota Gajah,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180224,Bumi Nabung,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180225,Way Seputih,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180226,Bandar Surabaya,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180227,Anak Ratu Aji,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180228,Putra Rumbia,1802,KABUPATEN LAMPUNG TENGAH,18,LAMPUNG
180301,Bukit Kemuning,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180302,Kotabumi,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180303,Sungkai Selatan,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180304,Tanjung Raja,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180305,Abung Timur,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180306,Abung Barat,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180307,Abung Selatan,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180308,Sungkai Utara,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180309,Kotabumi Utara,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180310,Kotabumi Selatan,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180311,Abung Tengah,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180312,Abung Tinggi,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180313,Abung Semuli,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180314,Abung Surakarta,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180315,Muara Sungkai,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180316,Bunga Mayang,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180317,Hulu Sungkai,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180318,Sungkai Tengah,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180319,Abung Pekurun,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180320,Sungkai Jaya,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180321,Sungkai Barat,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180322,Abung Kunang,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180323,Blambangan Pagar,1803,KABUPATEN LAMPUNG UTARA,18,LAMPUNG
180404,Balik Bukit,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180405,Sumber Jaya,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180406,Belalau,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180407,Way Tenong,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180408,Sekincau,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180409,Suoh,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180410,Batu Brak,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180411,Sukau,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180415,Gedung Surian,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180418,Kebun Tebu,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180419,Air Hitam,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180420,Pagar Dewa,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180421,Batu Ketulis,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180422,Lumbok Seminung,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180423,Bandar Negeri Suoh,1804,KABUPATEN LAMPUNG BARAT,18,LAMPUNG
180502,Menggala,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180506,Gedung Aji,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180508,Banjar Agung,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180511,Gedung Meneng,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180512,Rawa Jitu Selatan,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180513,Penawar Tama,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180518,Rawa Jitu Timur,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180520,Banjar Margo,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180522,Rawa Pitu,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180523,Penawar Aji,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180525,Dente Teladas,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180526,Meraksa Aji,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180527,Gedung Aji Baru,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180529,Banjar Baru,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180530,Menggala Timur,1805,KABUPATEN TULANG BAWANG,18,LAMPUNG
180601,Kota Agung,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180602,Talang Padang,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180603,Wonosobo,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180604,Pulau Panggung,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180609,Cukuh Balak,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180611,Pugung,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180612,Semaka,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180613,Sumber Rejo,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180615,Ulu Belu,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180616,Pematang Sawa,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180617,Klumbayan,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180618,Kota Agung Barat,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180619,Kota Agung Timur,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180620,Gisting,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180621,Gunung Alip,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180624,Limau,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180625,Bandar Negeri Semuong,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180626,Air Naningan,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
180627,Bulok,1806,KABUPATEN TANGGAMUS,18,LAMPUNG
